-40.96315750,-40.96315750,-40.95808577,-40.53782501,-39.97256851,-39.77167934,-39.84789550,-39.92530593,-40.28653115,-40.66906245,-39.70145309,-38.55389050,-39.27693308,4.00000000
-40.02431559,-40.20909356,-40.31628831,-40.33060208,-40.33060208,-40.33060208,-40.03853223,-38.68514039,-38.06665636,-38.39702978,-38.51903869,-38.26139572,-38.45038735,4.00000000
-37.95520085,-38.86910255,-39.50503090,-39.67954165,-39.87500589,-39.53843085,-38.42493689,-34.16862617,-31.69652370,-29.97342974,-29.25699495,-30.31303751,-30.14498325,4.00000000
-39.41356843,-40.22427731,-40.00181157,-38.26744747,-37.06718085,-36.43322563,-37.05979180,-37.00772013,-36.53709777,-36.84310342,-36.51124909,-33.50067485,-31.07683892,4.00000000
-38.13219424,-37.85833616,-37.52668431,-37.73155151,-38.83109744,-39.20770846,-39.31693614,-39.34055847,-38.02166196,-34.86834574,-33.06213526,-32.05035405,-32.37368526,4.00000000
-36.87983172,-37.45520619,-38.10537118,-38.71194284,-39.56915949,-39.69652809,-39.53245221,-38.88111738,-35.44499932,-33.69214832,-32.86565584,-32.80678309,-34.15212005,4.00000000
-37.83735441,-33.63224787,-32.92677085,-34.14155847,-34.59554016,-33.84448713,-33.74574691,-32.72986452,-30.99399940,-30.47099121,-30.66578734,-31.43695324,-30.21673926,4.00000000
-35.23597141,-34.04052777,-32.83661276,-31.41495971,-31.56871963,-32.30634490,-32.96160258,-32.53532123,-32.87559354,-32.64424513,-32.41722678,-31.56163233,-31.23821989,4.00000000
-30.70007554,-31.34023175,-30.18882534,-30.09870924,-30.85918557,-30.42146256,-31.06332391,-29.82055387,-25.20641553,-22.78147914,-23.12330683,-24.27052211,-26.28968068,4.00000000
-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,-38.91826679,4.00000000
